name,desc,image
Gelatinous Cube,"Размер: Огромный. 
 Харизма: 1. 
 Интеллект: 1. 
 Ловкость: 3. 
 Телосложение: 20. 
 Мудрость: 6. 
 Сила: 14. 
 Количество ХП: 450. 
Язык монстра: . 
 Hit dice: 8d10. 
 Действия:  - Pseudopod: Melee Weapon Attack: +4 to hit, reach 5 ft., one creature. Hit: 10 (3d6) acid damage. - Engulf: The cube moves up to its speed. While doing so, it can enter Large or smaller creatures' spaces. Whenever the cube enters a creature's space, the creature must make a DC 12 Dexterity saving throw.
On a successful save, the creature can choose to be pushed 5 feet back or to the side of the cube. A creature that chooses not to be pushed suffers the consequences of a failed saving throw.
On a failed save, the cube enters the creature's space, and the creature takes 10 (3d6) acid damage and is engulfed. The engulfed creature can't breathe, is restrained, and takes 21 (6d6) acid damage at the start of each of the cube's turns. When the cube moves, the engulfed creature moves with it.
An engulfed creature can try to escape by taking an action to make a DC 12 Strength check. On a success, the creature escapes and enters a space of its choice within 5 feet of the cube.. 
 Легендарные действаия ",
Ghast,"Размер: Средний. 
 Харизма: 8. 
 Интеллект: 11. 
 Ловкость: 17. 
 Телосложение: 10. 
 Мудрость: 10. 
 Сила: 16. 
 Количество ХП: 450. 
Язык монстра: Common. 
 Hit dice: 8d8. 
 Действия:  - Bite: Melee Weapon Attack: +3 to hit, reach 5 ft., one creature. Hit: 12 (2d8 + 3) piercing damage. - Claws: Melee Weapon Attack: +5 to hit, reach 5 ft., one target. Hit: 10 (2d6 + 3) slashing damage. If the target is a creature other than an undead, it must succeed on a DC 10 Constitution saving throw or be paralyzed for 1 minute. The target can repeat the saving throw at the end of each of its turns, ending the effect on itself on a success.. 
 Легендарные действаия ",
Ghost,"Размер: Средний. 
 Харизма: 17. 
 Интеллект: 10. 
 Ловкость: 13. 
 Телосложение: 10. 
 Мудрость: 12. 
 Сила: 7. 
 Количество ХП: 1100. 
Язык монстра: any languages it knew in life. 
 Hit dice: 10d8. 
 Действия:  - Withering Touch: Melee Weapon Attack: +5 to hit, reach 5 ft., one target. Hit: 17 (4d6 + 3) necrotic damage. - Etherealness: The ghost enters the Ethereal Plane from the Material Plane, or vice versa. It is visible on the Material Plane while it is in the Border Ethereal, and vice versa, yet it can't affect or be affected by anything on the other plane. - Horrifying Visage: Each non-undead creature within 60 ft. of the ghost that can see it must succeed on a DC 13 Wisdom saving throw or be frightened for 1 minute. If the save fails by 5 or more, the target also ages 1d4 × 10 years. A frightened target can repeat the saving throw at the end of each of its turns, ending the frightened condition on itself on a success. If a target's saving throw is successful or the effect ends for it, the target is immune to this ghost's Horrifying Visage for the next 24 hours. The aging effect can be reversed with a greater restoration spell, but only within 24 hours of it occurring. - Possession: One humanoid that the ghost can see within 5 ft. of it must succeed on a DC 13 Charisma saving throw or be possessed by the ghost; the ghost then disappears, and the target is incapacitated and loses control of its body. The ghost now controls the body but doesn't deprive the target of awareness. The ghost can't be targeted by any attack, spell, or other effect, except ones that turn undead, and it retains its alignment, Intelligence, Wisdom, Charisma, and immunity to being charmed and frightened. It otherwise uses the possessed target's statistics, but doesn't gain access to the target's knowledge, class features, or proficiencies.
The possession lasts until the body drops to 0 hit points, the ghost ends it as a bonus action, or the ghost is turned or forced out by an effect like the dispel evil and good spell. When the possession ends, the ghost reappears in an unoccupied space within 5 ft. of the body. The target is immune to this ghost's Possession for 24 hours after succeeding on the saving throw or after the possession ends.. 
 Легендарные действаия ",
Ghoul,"Размер: Средний. 
 Харизма: 6. 
 Интеллект: 7. 
 Ловкость: 15. 
 Телосложение: 10. 
 Мудрость: 10. 
 Сила: 13. 
 Количество ХП: 200. 
Язык монстра: Common. 
 Hit dice: 5d8. 
 Действия:  - Bite: Melee Weapon Attack: +2 to hit, reach 5 ft., one creature. Hit: 9 (2d6 + 2) piercing damage. - Claws: Melee Weapon Attack: +4 to hit, reach 5 ft., one target. Hit: 7 (2d4 + 2) slashing damage. If the target is a creature other than an elf or undead, it must succeed on a DC 10 Constitution saving throw or be paralyzed for 1 minute. The target can repeat the saving throw at the end of each of its turns, ending the effect on itself on a success.. 
 Легендарные действаия ",
Giant Ape,"Размер: Огромный. 
 Харизма: 7. 
 Интеллект: 7. 
 Ловкость: 14. 
 Телосложение: 18. 
 Мудрость: 12. 
 Сила: 23. 
 Количество ХП: 2900. 
Язык монстра: . 
 Hit dice: 15d12. 
 Действия:  - Multiattack: The ape makes two fist attacks. - Fist: Melee Weapon Attack: +9 to hit, reach 10 ft., one target. Hit: 22 (3d10 + 6) bludgeoning damage. - Rock: Ranged Weapon Attack: +9 to hit, range 50/100 ft., one target. Hit: 30 (7d6 + 6) bludgeoning damage.. 
 Легендарные действаия ",
Giant Badger,"Размер: Средний. 
 Харизма: 5. 
 Интеллект: 2. 
 Ловкость: 10. 
 Телосложение: 15. 
 Мудрость: 12. 
 Сила: 13. 
 Количество ХП: 50. 
Язык монстра: . 
 Hit dice: 2d8. 
 Действия:  - Multiattack: The badger makes two attacks: one with its bite and one with its claws. - Bite: Melee Weapon Attack: +3 to hit, reach 5 ft., one target. Hit: 4 (1d6 + 1) piercing damage. - Claws: Melee Weapon Attack: +3 to hit, reach 5 ft., one target. Hit: 6 (2d4 + 1) slashing damage.. 
 Легендарные действаия ",
Giant Bat,"Размер: Огромный. 
 Харизма: 6. 
 Интеллект: 2. 
 Ловкость: 16. 
 Телосложение: 11. 
 Мудрость: 12. 
 Сила: 15. 
 Количество ХП: 50. 
Язык монстра: . 
 Hit dice: 4d10. 
 Действия:  - Bite: Melee Weapon Attack: +4 to hit, reach 5 ft., one creature. Hit: 5 (1d6 + 2) piercing damage.. 
 Легендарные действаия ",
Giant Boar,"Размер: Огромный. 
 Харизма: 5. 
 Интеллект: 2. 
 Ловкость: 10. 
 Телосложение: 16. 
 Мудрость: 7. 
 Сила: 17. 
 Количество ХП: 450. 
Язык монстра: . 
 Hit dice: 5d10. 
 Действия:  - Tusk: Melee Weapon Attack: +5 to hit, reach 5 ft., one target. Hit: 10 (2d6 + 3) slashing damage.. 
 Легендарные действаия ",
Giant Centipede,"Размер: Маленький. 
 Харизма: 3. 
 Интеллект: 1. 
 Ловкость: 14. 
 Телосложение: 12. 
 Мудрость: 7. 
 Сила: 5. 
 Количество ХП: 50. 
Язык монстра: . 
 Hit dice: 1d6. 
 Действия:  - Bite: Melee Weapon Attack: +4 to hit, reach 5 ft., one creature. Hit: 4 (1d4 + 2) piercing damage, and the target must succeed on a DC 11 Constitution saving throw or take 10 (3d6) poison damage. If the poison damage reduces the target to 0 hit points, the target is stable but poisoned for 1 hour, even after regaining hit points, and is paralyzed while poisoned in this way.. 
 Легендарные действаия ",
Giant Constrictor Snake,"Размер: Огромный. 
 Харизма: 3. 
 Интеллект: 1. 
 Ловкость: 14. 
 Телосложение: 12. 
 Мудрость: 10. 
 Сила: 19. 
 Количество ХП: 450. 
Язык монстра: . 
 Hit dice: 8d12. 
 Действия:  - Bite: Melee Weapon Attack: +6 to hit, reach 10 ft., one creature. Hit: 11 (2d6 + 4) piercing damage. - Constrict: Melee Weapon Attack: +6 to hit, reach 5 ft., one creature. Hit: 13 (2d8 + 4) bludgeoning damage, and the target is grappled (escape DC 16). Until this grapple ends, the creature is restrained, and the snake can't constrict another target.. 
 Легендарные действаия ",
Giant Crab,"Размер: Средний. 
 Харизма: 3. 
 Интеллект: 1. 
 Ловкость: 15. 
 Телосложение: 11. 
 Мудрость: 9. 
 Сила: 13. 
 Количество ХП: 25. 
Язык монстра: . 
 Hit dice: 3d8. 
 Действия:  - Claw: Melee Weapon Attack: +3 to hit, reach 5 ft., one target. Hit: 4 (1d6 + 1) bludgeoning damage, and the target is grappled (escape DC 11). The crab has two claws, each of which can grapple only one target.. 
 Легендарные действаия ",
Giant Crocodile,"Размер: Огромный. 
 Харизма: 7. 
 Интеллект: 2. 
 Ловкость: 9. 
 Телосложение: 17. 
 Мудрость: 10. 
 Сила: 21. 
 Количество ХП: 1800. 
Язык монстра: . 
 Hit dice: 9d12. 
 Действия:  - Multiattack: The crocodile makes two attacks: one with its bite and one with its tail. - Bite: Melee Weapon Attack: +8 to hit, reach 5 ft., one target. Hit: 21 (3d10 + 5) piercing damage, and the target is grappled (escape DC 16). Until this grapple ends, the target is restrained, and the crocodile can't bite another target. - Tail: Melee Weapon Attack: +8 to hit, reach 10 ft., one target not grappled by the crocodile. Hit: 14 (2d8 + 5) bludgeoning damage. If the target is a creature, it must succeed on a DC 16 Strength saving throw or be knocked prone.. 
 Легендарные действаия ",
Giant Eagle,"Размер: Огромный. 
 Харизма: 10. 
 Интеллект: 8. 
 Ловкость: 17. 
 Телосложение: 13. 
 Мудрость: 14. 
 Сила: 16. 
 Количество ХП: 200. 
Язык монстра: Giant Eagle, understands Common and Auran but can't speak. 
 Hit dice: 4d10. 
 Действия:  - Multiattack: The eagle makes two attacks: one with its beak and one with its talons. - Beak: Melee Weapon Attack: +5 to hit, reach 5 ft., one target. Hit: 6 (1d6 + 3) piercing damage. - Talons: Melee Weapon Attack: +5 to hit, reach 5 ft., one target. Hit: 10 (2d6 + 3) slashing damage.. 
 Легендарные действаия ",
Giant Elk,"Размер: Огромный. 
 Харизма: 10. 
 Интеллект: 7. 
 Ловкость: 16. 
 Телосложение: 14. 
 Мудрость: 14. 
 Сила: 19. 
 Количество ХП: 450. 
Язык монстра: Giant Elk, understands Common, Elvish, and Sylvan but can't speak. 
 Hit dice: 5d12. 
 Действия:  - Ram: Melee Weapon Attack: +6 to hit, reach 10 ft., one target. Hit: 11 (2d6 + 4) bludgeoning damage. - Hooves: Melee Weapon Attack: +6 to hit, reach 5 ft., one prone creature. Hit: 22 (4d8 + 4) bludgeoning damage.. 
 Легендарные действаия ",
Giant Fire Beetle,"Размер: Маленький. 
 Харизма: 3. 
 Интеллект: 1. 
 Ловкость: 10. 
 Телосложение: 12. 
 Мудрость: 7. 
 Сила: 8. 
 Количество ХП: 10. 
Язык монстра: . 
 Hit dice: 1d6. 
 Действия:  - Bite: Melee Weapon Attack: +1 to hit, reach 5 ft., one target. Hit: 2 (1d6 - 1) slashing damage.. 
 Легендарные действаия ",
Giant Frog,"Размер: Средний. 
 Харизма: 3. 
 Интеллект: 2. 
 Ловкость: 13. 
 Телосложение: 11. 
 Мудрость: 10. 
 Сила: 12. 
 Количество ХП: 50. 
Язык монстра: . 
 Hit dice: 4d8. 
 Действия:  - Bite: Melee Weapon Attack: +3 to hit, reach 5 ft., one target. Hit: 4 (1d6 + 1) piercing damage, and the target is grappled (escape DC 11). Until this grapple ends, the target is restrained, and the frog can't bite another target. - Swallow: The frog makes one bite attack against a Small or smaller target it is grappling. If the attack hits, the target is swallowed, and the grapple ends. The swallowed target is blinded and restrained, it has total cover against attacks and other effects outside the frog, and it takes 5 (2d4) acid damage at the start of each of the frog's turns. The frog can have only one target swallowed at a time. If the frog dies, a swallowed creature is no longer restrained by it and can escape from the corpse using 5 ft. of movement, exiting prone.. 
 Легендарные действаия ",
